item_id,model,tugas,penilai,benar,latensi_ms,biaya_usd,tokens_out,cap_token,dijalankan_pada
id-w3-003,sea-lion-v4-5-e2b-q4km-local,terbuka,open-py1,1,1101,,4,600,2026-08-15T16:42:02+0700
id-w3-003,seed-2.0-mini,terbuka,open-py1,1,6358,0.0003354000,774,4000,2026-08-20T02:22:07+0700
id-w3-003,solar-pro4,terbuka,open-py1,1,3356,0.0000087300,4,600,2026-08-14T09:12:11+0700
id-w3-004,claude-haiku-4.5,terbuka,open-py1,1,1133,0.0002800000,4,600,2026-08-14T06:41:54+0700
id-w3-004,deepseek-v4-flash-0731,terbuka,open-py1,0,8529,0.0001688730,436,600,2026-08-14T02:54:31+0700
id-w3-004,gemma-4-31b,terbuka,open-py1,1,575,0.0000190800,2,600,2026-08-13T14:58:06+0700
id-w3-004,gpt-5.6-luna,terbuka,open-py1,0,2627,0.0000648000,76,600,2026-08-14T06:50:36+0700
id-w3-004,hunyuan-a13b,terbuka,open-py1,1,1471,0.0000339100,3,600,2026-08-14T06:53:07+0700
id-w3-004,ling-3.0-flash,terbuka,open-py1,1,1120,0.0000123900,118,600,2026-08-14T06:45:22+0700
id-w3-004,llama-3-1-8b-q4km-local,terbuka,open-py1,1,601,,3,600,2026-08-15T16:27:33+0700
id-w3-004,mistral-small-3-2501,terbuka,open-py1,1,517,0.0000105400,3,600,2026-08-13T14:55:35+0700
id-w3-004,qwen3-30b-a3b-2507,terbuka,open-py1,1,483,0.0000116532,2,600,2026-08-14T02:56:31+0700
id-w3-004,sahabatai-1-llama3-q4km-local,terbuka,open-py1,1,256,,3,600,2026-08-14T23:20:39+0700
id-w3-004,sea-lion-v4-5-e2b-q4km-local,terbuka,open-py1,1,752,,2,600,2026-08-15T16:42:04+0700
id-w3-004,seed-2.0-mini,terbuka,open-py1,1,1030,0.0000574000,85,4000,2026-08-20T02:22:10+0700
id-w3-004,solar-pro4,terbuka,open-py1,1,865,0.0000078600,3,600,2026-08-14T09:12:13+0700
id-w3-005,claude-haiku-4.5,terbuka,open-py1,1,1248,0.0003220000,4,600,2026-08-14T06:41:57+0700
id-w3-005,deepseek-v4-flash-0731,terbuka,open-py1,1,1820,0.0001495200,155,600,2026-08-14T02:54:34+0700
id-w3-005,gemma-4-31b,terbuka,open-py1,1,581,0.0000290800,2,600,2026-08-13T14:58:07+0700
id-w3-005,gpt-5.6-luna,terbuka,open-py1,1,2174,0.0000423000,35,600,2026-08-14T06:50:39+0700
id-w3-005,hunyuan-a13b,terbuka,open-py1,1,1433,0.0000376800,2,600,2026-08-14T06:53:09+0700
id-w3-005,ling-3.0-flash,terbuka,open-py1,1,999,0.0000117180,96,600,2026-08-14T06:45:24+0700
id-w3-005,llama-3-1-8b-q4km-local,terbuka,open-py1,1,389,,2,600,2026-08-15T16:27:35+0700
id-w3-005,mistral-small-3-2501,terbuka,open-py1,1,667,0.0000116100,2,600,2026-08-13T14:55:37+0700
id-w3-005,qwen3-30b-a3b-2507,terbuka,open-py1,1,1575,0.0000241500,1,600,2026-08-14T02:56:34+0700
id-w3-005,sahabatai-1-llama3-q4km-local,terbuka,open-py1,1,251,,2,600,2026-08-14T23:20:41+0700
id-w3-005,sea-lion-v4-5-e2b-q4km-local,terbuka,open-py1,1,746,,2,600,2026-08-15T16:42:06+0700
id-w3-005,seed-2.0-mini,terbuka,open-py1,1,1132,0.0000750000,123,4000,2026-08-20T02:22:12+0700
id-w3-005,solar-pro4,terbuka,open-py1,1,6734,0.0000084600,2,600,2026-08-14T09:12:21+0700
id-w3-007,claude-haiku-4.5,terbuka,open-py1,1,1165,0.0002910000,6,600,2026-08-14T06:42:01+0700
id-w3-007,deepseek-v4-flash-0731,terbuka,open-py1,1,1922,0.0000407700,56,600,2026-08-14T02:54:42+0700
id-w3-007,gemma-4-31b,terbuka,open-py1,1,598,0.0000189200,3,600,2026-08-13T14:58:11+0700
id-w3-007,gpt-5.6-luna,terbuka,open-py1,1,2281,0.0000859000,112,600,2026-08-14T06:50:45+0700
id-w3-007,hunyuan-a13b,terbuka,open-py1,1,1434,0.0000333500,3,600,2026-08-14T06:53:15+0700
id-w3-007,ling-3.0-flash,terbuka,open-py1,1,2049,0.0000382620,528,600,2026-08-14T06:45:29+0700
id-w3-007,llama-3-1-8b-q4km-local,terbuka,open-py1,1,431,,3,600,2026-08-15T16:27:38+0700
id-w3-007,mistral-small-3-2501,terbuka,open-py1,1,473,0.0000103900,3,600,2026-08-13T14:55:40+0700
id-w3-007,qwen3-30b-a3b-2507,terbuka,open-py1,1,1546,0.0000213000,2,600,2026-08-14T02:56:39+0700
id-w3-007,sahabatai-1-llama3-q4km-local,terbuka,open-py1,1,335,,3,600,2026-08-14T23:20:44+0700
id-w3-007,sea-lion-v4-5-e2b-q4km-local,terbuka,open-py1,1,850,,3,600,2026-08-15T16:42:10+0700
id-w3-007,seed-2.0-mini,terbuka,open-py1,1,1570,0.0000923000,174,4000,2026-08-20T02:22:18+0700
id-w3-007,solar-pro4,terbuka,open-py1,1,33811,0.0000076800,3,600,2026-08-14T09:14:06+0700
id-w3-010,claude-haiku-4.5,terbuka,open-py1,0,1697,0.0002830000,5,600,2026-08-14T06:42:10+0700
id-w3-010,deepseek-v4-flash-0731,terbuka,open-py1,0,5737,0.0001030400,268,600,2026-08-14T02:54:55+0700
id-w3-010,gemma-4-31b,terbuka,open-py1,0,1994,0.0000264000,3,600,2026-08-13T14:58:19+0700
id-w3-010,gpt-5.6-luna,terbuka,open-py1,0,2526,0.0000575000,64,600,2026-08-14T06:50:55+0700
id-w3-010,hunyuan-a13b,terbuka,open-py1,1,1326,0.0000330700,3,600,2026-08-14T06:53:22+0700
id-w3-010,ling-3.0-flash,terbuka,open-py1,0,2613,0.0000463554,709,2400,2026-08-14T06:47:15+0700
id-w3-010,llama-3-1-8b-q4km-local,terbuka,open-py1,1,429,,3,600,2026-08-15T16:27:43+0700
id-w3-010,mistral-small-3-2501,terbuka,open-py1,1,487,0.0000105400,3,600,2026-08-13T14:55:45+0700
id-w3-010,qwen3-30b-a3b-2507,terbuka,open-py1,1,532,0.0000113643,2,600,2026-08-14T02:56:45+0700
id-w3-010,sahabatai-1-llama3-q4km-local,terbuka,open-py1,1,247,,3,600,2026-08-14T23:20:48+0700
id-w3-010,sea-lion-v4-5-e2b-q4km-local,terbuka,open-py1,1,951,,2,600,2026-08-15T16:42:16+0700
id-w3-010,seed-2.0-mini,terbuka,open-py1,0,2444,0.0001068000,209,4000,2026-08-20T02:22:32+0700
id-w3-010,solar-pro4,terbuka,open-py1,0,17102,0.0000079200,4,600,2026-08-14T09:14:31+0700
id-w4-002,claude-haiku-4.5,terbuka,open-py1,0,1911,0.0003090000,6,600,2026-08-14T06:40:19+0700
id-w4-002,deepseek-v4-flash-0731,terbuka,open-py1,1,1627,0.0000628600,116,2400,2026-08-14T03:04:14+0700
id-w4-002,gemma-4-31b,terbuka,open-py1,1,1453,0.0000268100,3,600,2026-08-13T14:56:20+0700
id-w4-002,gpt-5.6-luna,terbuka,open-py1,1,2329,0.0001366000,193,600,2026-08-14T06:48:00+0700
id-w4-002,hunyuan-a13b,terbuka,open-py1,0,1617,0.0000355900,3,600,2026-08-14T06:51:28+0700
id-w4-002,ling-3.0-flash,terbuka,open-py1,1,1848,0.0000216930,260,600,2026-08-14T06:42:52+0700
id-w4-002,llama-3-1-8b-q4km-local,terbuka,open-py1,1,433,,3,600,2026-08-15T16:26:33+0700
id-w4-002,mistral-small-3-2501,terbuka,open-py1,1,473,0.0000115400,3,600,2026-08-13T14:54:36+0700
id-w4-002,qwen3-30b-a3b-2507,terbuka,open-py1,1,1297,0.0000255000,3,600,2026-08-14T02:55:18+0700
id-w4-002,sahabatai-1-llama3-q4km-local,terbuka,open-py1,1,271,,4,600,2026-08-14T23:19:45+0700
id-w4-002,sea-lion-v4-5-e2b-q4km-local,terbuka,open-py1,1,1043,,3,600,2026-08-15T16:40:50+0700
id-w4-002,seed-2.0-mini,terbuka,open-py1,1,3137,0.0001613000,340,4000,2026-08-20T02:17:54+0700
id-w4-002,solar-pro4,terbuka,open-py1,1,85554,0.0000085200,4,600,2026-08-14T08:44:36+0700
id-w4-003,claude-haiku-4.5,terbuka,open-py1,0,1226,0.0003430000,7,600,2026-08-14T06:40:21+0700
id-w4-003,deepseek-v4-flash-0731,terbuka,open-py1,1,10221,0.0002917600,924,2400,2026-08-14T03:06:06+0700
id-w4-003,gemma-4-31b,terbuka,open-py1,0,1553,0.0000290300,4,600,2026-08-13T14:56:22+0700
id-w4-003,gpt-5.6-luna,terbuka,open-py1,0,3909,0.0001975000,292,600,2026-08-14T06:48:05+0700
id-w4-003,hunyuan-a13b,terbuka,open-py1,1,1489,0.0000392400,4,600,2026-08-14T06:51:31+0700
id-w4-003,ling-3.0-flash,terbuka,open-py1,0,1366,0.0000206010,233,600,2026-08-14T06:42:54+0700
id-w4-003,llama-3-1-8b-q4km-local,terbuka,open-py1,0,453,,4,600,2026-08-15T16:26:34+0700
id-w4-003,mistral-small-3-2501,terbuka,open-py1,0,488,0.0000127700,4,600,2026-08-13T14:54:38+0700
id-w4-003,qwen3-30b-a3b-2507,terbuka,open-py1,0,2820,0.0000136764,4,600,2026-08-14T02:55:22+0700
id-w4-003,sahabatai-1-llama3-q4km-local,terbuka,open-py1,0,280,,4,600,2026-08-14T23:19:46+0700
id-w4-003,sea-lion-v4-5-e2b-q4km-local,terbuka,open-py1,0,905,,4,600,2026-08-15T16:40:52+0700
id-w4-003,seed-2.0-mini,terbuka,open-py1,0,2655,0.0001307000,259,4000,2026-08-20T02:17:58+0700
id-w4-003,solar-pro4,terbuka,open-py1,0,91533,0.0000092400,5,600,2026-08-14T08:46:09+0700
id-w4-005,claude-haiku-4.5,terbuka,open-py1,1,1092,0.0002990000,9,600,2026-08-14T06:40:26+0700
id-w4-005,deepseek-v4-flash-0731,terbuka,open-py1,1,3362,0.0000985600,255,600,2026-08-14T02:47:36+0700
id-w4-005,gemma-4-31b,terbuka,open-py1,1,4223,0.0000170300,5,600,2026-08-13T14:56:31+0700
id-w4-005,gpt-5.6-luna,terbuka,open-py1,1,3409,0.0001508000,220,600,2026-08-14T06:48:13+0700
id-w4-005,hunyuan-a13b,terbuka,open-py1,0,1426,0.0000343600,6,600,2026-08-14T06:51:36+0700
id-w4-005,ling-3.0-flash,terbuka,open-py1,1,2188,0.0000413490,580,600,2026-08-14T06:43:00+0700
id-w4-005,llama-3-1-8b-q4km-local,terbuka,open-py1,1,496,,5,600,2026-08-15T16:26:38+0700
id-w4-005,mistral-small-3-2501,terbuka,open-py1,1,1055,0.0000105500,5,600,2026-08-13T14:54:41+0700
id-w4-005,qwen3-30b-a3b-2507,terbuka,open-py1,1,582,0.0000116060,4,600,2026-08-14T02:55:26+0700
id-w4-005,sahabatai-1-llama3-q4km-local,terbuka,open-py1,0,351,,6,600,2026-08-14T23:19:49+0700
id-w4-005,sea-lion-v4-5-e2b-q4km-local,terbuka,open-py1,1,839,,5,600,2026-08-15T16:40:56+0700
id-w4-005,seed-2.0-mini,terbuka,open-py1,0,5504,0.0003065000,709,4000,2026-08-20T02:18:12+0700
id-w4-005,solar-pro4,terbuka,open-py1,1,84418,0.0000079200,5,600,2026-08-14T08:49:29+0700
id-w4-007,claude-haiku-4.5,terbuka,open-py1,1,1054,0.0002720000,5,600,2026-08-14T06:40:31+0700
id-w4-007,deepseek-v4-flash-0731,terbuka,open-py1,1,4260,0.0000567000,109,600,2026-08-14T02:47:50+0700
id-w4-007,gemma-4-31b,terbuka,open-py1,1,937,0.0000162500,2,600,2026-08-13T14:56:35+0700
id-w4-007,gpt-5.6-luna,terbuka,open-py1,1,2911,0.0000949000,128,600,2026-08-14T06:48:21+0700
id-w4-007,hunyuan-a13b,terbuka,open-py1,1,2133,0.0000308200,2,600,2026-08-14T06:51:42+0700
id-w4-007,ling-3.0-flash,terbuka,open-py1,1,4057,0.0000956340,1444,2400,2026-08-14T06:46:54+0700
id-w4-007,llama-3-1-8b-q4km-local,terbuka,open-py1,0,385,,3,600,2026-08-15T16:26:41+0700
id-w4-007,mistral-small-3-2501,terbuka,open-py1,1,495,0.0000100400,3,600,2026-08-13T14:54:44+0700
id-w4-007,qwen3-30b-a3b-2507,terbuka,open-py1,1,632,0.0000107865,2,600,2026-08-14T02:55:30+0700
id-w4-007,sahabatai-1-llama3-q4km-local,terbuka,open-py1,1,220,,2,600,2026-08-14T23:19:52+0700
id-w4-007,sea-lion-v4-5-e2b-q4km-local,terbuka,open-py1,1,854,,2,600,2026-08-15T16:41:00+0700
id-w4-007,seed-2.0-mini,terbuka,open-py1,1,9742,0.0004430000,1052,4000,2026-08-20T02:18:26+0700
id-w4-007,solar-pro4,terbuka,open-py1,0,68789,0.0000084600,11,600,2026-08-14T08:52:33+0700
id-w4-008,claude-haiku-4.5,terbuka,open-py1,0,2123,0.0002930000,6,600,2026-08-14T06:40:34+0700
id-w4-008,deepseek-v4-flash-0731,terbuka,open-py1,1,2678,0.0000779800,178,600,2026-08-14T02:47:54+0700
id-w4-008,gemma-4-31b,terbuka,open-py1,1,548,0.0000187200,3,600,2026-08-13T14:56:37+0700
id-w4-008,gpt-5.6-luna,terbuka,open-py1,1,3396,0.0000619000,72,600,2026-08-14T06:48:26+0700
id-w4-008,hunyuan-a13b,terbuka,open-py1,0,1495,0.0000333500,3,600,2026-08-14T06:51:45+0700
id-w4-008,ling-3.0-flash,terbuka,open-py1,1,1917,0.0000350700,479,600,2026-08-14T06:43:20+0700
id-w4-008,llama-3-1-8b-q4km-local,terbuka,open-py1,0,375,,3,600,2026-08-15T16:26:43+0700
id-w4-008,mistral-small-3-2501,terbuka,open-py1,0,867,0.0000106400,3,600,2026-08-13T14:54:46+0700
id-w4-008,qwen3-30b-a3b-2507,terbuka,open-py1,0,439,0.0000239000,3,600,2026-08-14T02:55:32+0700
id-w4-008,sahabatai-1-llama3-q4km-local,terbuka,open-py1,0,399,,3,600,2026-08-14T23:19:54+0700
id-w4-008,sea-lion-v4-5-e2b-q4km-local,terbuka,open-py1,0,818,,2,600,2026-08-15T16:41:02+0700
id-w4-008,seed-2.0-mini,terbuka,open-py1,0,2760,0.0001316000,271,4000,2026-08-20T02:18:30+0700
id-w4-008,solar-pro4,terbuka,open-py1,0,1280,0.0000078900,3,600,2026-08-14T08:52:35+0700
id-w4-009,claude-haiku-4.5,terbuka,open-py1,1,1477,0.0003210000,6,600,2026-08-14T06:40:37+0700
id-w4-009,deepseek-v4-flash-0731,terbuka,open-py1,1,8662,0.0000345800,93,600,2026-08-14T02:48:03+0700
id-w4-009,gemma-4-31b,terbuka,open-py1,1,2665,0.0000287800,3,600,2026-08-13T14:56:40+0700
id-w4-009,gpt-5.6-luna,terbuka,open-py1,0,2268,0.0000565000,59,600,2026-08-14T06:48:29+0700
id-w4-009,hunyuan-a13b,terbuka,open-py1,0,1458,0.0000372800,4,600,2026-08-14T06:51:48+0700
id-w4-009,ling-3.0-flash,terbuka,open-py1,1,975,0.0000120330,103,600,2026-08-14T06:43:22+0700
id-w4-009,llama-3-1-8b-q4km-local,terbuka,open-py1,1,416,,4,600,2026-08-15T16:26:44+0700
id-w4-009,mistral-small-3-2501,terbuka,open-py1,0,1063,0.0000116700,4,600,2026-08-13T14:54:48+0700
id-w4-009,qwen3-30b-a3b-2507,terbuka,open-py1,0,2429,0.0000130023,4,600,2026-08-14T02:55:35+0700
id-w4-009,sahabatai-1-llama3-q4km-local,terbuka,open-py1,0,297,,4,600,2026-08-14T23:19:55+0700
id-w4-009,sea-lion-v4-5-e2b-q4km-local,terbuka,open-py1,1,793,,3,600,2026-08-15T16:41:04+0700
id-w4-009,seed-2.0-mini,terbuka,open-py1,1,940,0.0000607000,88,4000,2026-08-20T02:18:32+0700
id-w4-009,solar-pro4,terbuka,open-py1,1,99837,0.0000084300,3,600,2026-08-14T08:54:16+0700
id-w4-010,claude-haiku-4.5,terbuka,open-py1,0,2391,0.0002830000,6,600,2026-08-14T06:40:40+0700
id-w4-010,deepseek-v4-flash-0731,terbuka,open-py1,1,9173,0.0000376560,165,2400,2026-08-14T03:06:19+0700
id-w4-010,gemma-4-31b,terbuka,open-py1,1,757,0.0000171300,3,600,2026-08-13T14:56:42+0700
id-w4-010,gpt-5.6-luna,terbuka,open-py1,1,3712,0.0000681000,82,600,2026-08-14T06:48:34+0700
id-w4-010,hunyuan-a13b,terbuka,open-py1,1,1337,0.0000323700,3,600,2026-08-14T06:51:50+0700
id-w4-010,ling-3.0-flash,terbuka,open-py1,1,6262,0.0000451200,173,600,2026-08-14T06:43:30+0700
id-w4-010,llama-3-1-8b-q4km-local,terbuka,open-py1,1,472,,3,600,2026-08-15T16:26:46+0700
id-w4-010,mistral-small-3-2501,terbuka,open-py1,1,464,0.0000103400,3,600,2026-08-13T14:54:50+0700
id-w4-010,qwen3-30b-a3b-2507,terbuka,open-py1,1,596,0.0000232000,3,600,2026-08-14T02:55:37+0700
id-w4-010,sahabatai-1-llama3-q4km-local,terbuka,open-py1,1,261,,3,600,2026-08-14T23:19:56+0700
id-w4-010,sea-lion-v4-5-e2b-q4km-local,terbuka,open-py1,1,793,,3,600,2026-08-15T16:41:06+0700
id-w4-010,seed-2.0-mini,terbuka,open-py1,1,3135,0.0001460000,308,4000,2026-08-20T02:18:36+0700
id-w4-010,solar-pro4,terbuka,open-py1,1,1127,0.0000077100,3,600,2026-08-14T08:54:18+0700
id-w4-011,claude-haiku-4.5,terbuka,open-py1,0,2105,0.0003050000,8,600,2026-08-14T06:40:44+0700
id-w4-011,deepseek-v4-flash-0731,terbuka,open-py1,0,5911,0.0000911820,399,600,2026-08-14T02:48:15+0700
id-w4-011,gemma-4-31b,terbuka,open-py1,1,3995,0.0000177800,6,600,2026-08-13T14:56:47+0700
id-w4-011,gpt-5.6-luna,terbuka,open-py1,1,3917,0.0002191000,333,600,2026-08-14T06:48:39+0700
id-w4-011,hunyuan-a13b,terbuka,open-py1,0,1564,0.0000347700,5,600,2026-08-14T06:51:53+0700
id-w4-011,ling-3.0-flash,terbuka,open-py1,0,1070,0.0000091098,82,600,2026-08-14T06:43:32+0700
id-w4-011,llama-3-1-8b-q4km-local,terbuka,open-py1,0,450,,5,600,2026-08-15T16:26:48+0700
id-w4-011,mistral-small-3-2501,terbuka,open-py1,0,530,0.0000109500,5,600,2026-08-13T14:54:51+0700
id-w4-011,qwen3-30b-a3b-2507,terbuka,open-py1,0,589,0.0000121361,5,600,2026-08-14T02:55:39+0700
id-w4-011,sahabatai-1-llama3-q4km-local,terbuka,open-py1,0,352,,5,600,2026-08-14T23:19:58+0700
id-w4-011,sea-lion-v4-5-e2b-q4km-local,terbuka,open-py1,0,834,,5,600,2026-08-15T16:41:08+0700
id-w4-011,seed-2.0-mini,terbuka,open-py1,0,1165,0.0000508000,68,4000,2026-08-20T02:18:39+0700
id-w4-011,solar-pro4,terbuka,open-py1,0,855,0.0000083700,6,600,2026-08-14T08:54:20+0700
id-w5-001,claude-haiku-4.5,terbuka,open-py1,1,1646,0.0002820000,5,600,2026-08-14T06:40:47+0700
id-w5-001,deepseek-v4-flash-0731,terbuka,open-py1,1,3034,0.0000414400,57,600,2026-08-14T02:48:19+0700
id-w5-001,gemma-4-31b,terbuka,open-py1,1,1383,0.0000254400,2,600,2026-08-13T14:56:50+0700
id-w5-001,gpt-5.6-luna,terbuka,open-py1,0,6621,0.0001723000,256,600,2026-08-14T06:48:47+0700
id-w5-001,hunyuan-a13b,terbuka,open-py1,0,1743,0.0000471900,29,600,2026-08-14T06:51:56+0700
id-w5-001,ling-3.0-flash,terbuka,open-py1,1,1022,0.0000104958,107,600,2026-08-14T06:43:34+0700
id-w5-001,llama-3-1-8b-q4km-local,terbuka,open-py1,1,413,,3,600,2026-08-15T16:26:49+0700
id-w5-001,mistral-small-3-2501,terbuka,open-py1,0,942,0.0000102600,2,600,2026-08-13T14:54:53+0700
id-w5-001,qwen3-30b-a3b-2507,terbuka,open-py1,1,473,0.0000232000,3,600,2026-08-14T02:55:40+0700
id-w5-001,sahabatai-1-llama3-q4km-local,terbuka,open-py1,0,230,,2,600,2026-08-14T23:19:59+0700
id-w5-001,sea-lion-v4-5-e2b-q4km-local,terbuka,open-py1,1,834,,2,600,2026-08-15T16:41:10+0700
id-w5-001,seed-2.0-mini,terbuka,open-py1,1,2232,0.0001078000,212,4000,2026-08-20T02:18:42+0700
id-w5-001,solar-pro4,terbuka,open-py1,1,1232,0.0000077400,3,600,2026-08-14T08:54:23+0700
id-w5-002,claude-haiku-4.5,terbuka,open-py1,0,1199,0.0003210000,5,600,2026-08-14T06:40:49+0700
id-w5-002,deepseek-v4-flash-0731,terbuka,open-py1,0,21695,0.0000343911,66,2400,2026-08-14T03:06:42+0700
id-w5-002,gemma-4-31b,terbuka,open-py1,1,1442,0.0000302000,2,600,2026-08-13T14:56:52+0700
id-w5-002,gpt-5.6-luna,terbuka,open-py1,0,3332,0.0001578000,227,600,2026-08-14T06:48:52+0700
id-w5-002,hunyuan-a13b,terbuka,open-py1,1,1454,0.0000374000,2,600,2026-08-14T06:51:59+0700
id-w5-002,ling-3.0-flash,terbuka,open-py1,1,1852,0.0000356160,477,600,2026-08-14T06:43:37+0700
id-w5-002,llama-3-1-8b-q4km-local,terbuka,open-py1,1,438,,2,600,2026-08-15T16:26:51+0700
id-w5-002,mistral-small-3-2501,terbuka,open-py1,1,974,0.0000122900,3,600,2026-08-13T14:54:55+0700
id-w5-002,qwen3-30b-a3b-2507,terbuka,open-py1,0,473,0.0000272000,3,600,2026-08-14T02:55:42+0700
id-w5-002,sahabatai-1-llama3-q4km-local,terbuka,open-py1,1,407,,2,600,2026-08-14T23:20:01+0700
id-w5-002,sea-lion-v4-5-e2b-q4km-local,terbuka,open-py1,1,951,,2,600,2026-08-15T16:41:12+0700
id-w5-002,seed-2.0-mini,terbuka,open-py1,0,18104,0.0009238000,2243,4000,2026-08-20T02:19:01+0700
id-w5-002,solar-pro4,terbuka,open-py1,1,71516,0.0000087900,3,600,2026-08-14T08:55:36+0700
id-w5-003,claude-haiku-4.5,terbuka,open-py1,1,1430,0.0002650000,5,600,2026-08-14T06:40:52+0700
id-w5-003,deepseek-v4-flash-0731,terbuka,open-py1,1,23812,0.0000462193,125,600,2026-08-14T02:48:50+0700
id-w5-003,gemma-4-31b,terbuka,open-py1,1,624,0.0000158900,2,600,2026-08-13T14:56:54+0700
id-w5-003,gpt-5.6-luna,terbuka,open-py1,1,2734,0.0000579000,67,600,2026-08-14T06:48:55+0700
id-w5-003,hunyuan-a13b,terbuka,open-py1,1,1350,0.0000305500,3,600,2026-08-14T06:52:01+0700
id-w5-003,ling-3.0-flash,terbuka,open-py1,1,1354,0.0000144270,156,600,2026-08-14T06:43:40+0700
id-w5-003,llama-3-1-8b-q4km-local,terbuka,open-py1,1,418,,3,600,2026-08-15T16:26:52+0700
id-w5-003,mistral-small-3-2501,terbuka,open-py1,0,509,0.0000098400,3,600,2026-08-13T14:54:57+0700
id-w5-003,qwen3-30b-a3b-2507,terbuka,open-py1,1,447,0.0000219000,3,600,2026-08-14T02:55:44+0700
id-w5-003,sahabatai-1-llama3-q4km-local,terbuka,open-py1,0,331,,3,600,2026-08-14T23:20:03+0700
id-w5-003,sea-lion-v4-5-e2b-q4km-local,terbuka,open-py1,1,749,,2,600,2026-08-15T16:41:14+0700
id-w5-003,seed-2.0-mini,terbuka,open-py1,1,1753,0.0000954000,184,4000,2026-08-20T02:19:04+0700
id-w5-003,solar-pro4,terbuka,open-py1,1,40157,0.0000074700,4,600,2026-08-14T08:56:17+0700
id-w5-004,claude-haiku-4.5,terbuka,open-py1,1,1203,0.0003420000,7,600,2026-08-14T06:40:54+0700
id-w5-004,deepseek-v4-flash-0731,terbuka,open-py1,1,23044,0.0000487000,167,600,2026-08-14T02:49:14+0700
id-w5-004,gemma-4-31b,terbuka,open-py1,1,1021,0.0000315800,3,600,2026-08-13T14:56:56+0700
id-w5-004,gpt-5.6-luna,terbuka,open-py1,1,2789,0.0000666000,74,600,2026-08-14T06:48:59+0700
id-w5-004,hunyuan-a13b,terbuka,open-py1,0,1598,0.0000447900,13,600,2026-08-14T06:52:04+0700
id-w5-004,ling-3.0-flash,terbuka,open-py1,1,1125,0.0000136500,125,600,2026-08-14T06:43:42+0700
id-w5-004,llama-3-1-8b-q4km-local,terbuka,open-py1,0,509,,9,600,2026-08-15T16:26:54+0700
id-w5-004,mistral-small-3-2501,terbuka,open-py1,1,516,0.0000125700,4,600,2026-08-13T14:54:58+0700
id-w5-004,qwen3-30b-a3b-2507,terbuka,open-py1,0,622,0.0000136278,3,600,2026-08-14T02:55:46+0700
id-w5-004,sahabatai-1-llama3-q4km-local,terbuka,open-py1,1,296,,4,600,2026-08-14T23:20:04+0700
id-w5-004,sea-lion-v4-5-e2b-q4km-local,terbuka,open-py1,1,897,,3,600,2026-08-15T16:41:16+0700
id-w5-004,seed-2.0-mini,terbuka,open-py1,1,8023,0.0003901000,908,4000,2026-08-20T02:19:14+0700
id-w5-004,solar-pro4,terbuka,open-py1,1,40657,0.0000091200,4,600,2026-08-14T08:56:59+0700
id-w5-005,claude-haiku-4.5,terbuka,open-py1,1,1145,0.0002800000,6,600,2026-08-14T06:40:56+0700
id-w5-005,deepseek-v4-flash-0731,terbuka,open-py1,1,8008,0.0000323280,128,600,2026-08-14T02:49:23+0700
id-w5-005,gemma-4-31b,terbuka,open-py1,1,713,0.0000280900,4,600,2026-08-13T14:56:57+0700
id-w5-005,gpt-5.6-luna,terbuka,open-py1,1,3140,0.0000496000,52,600,2026-08-14T06:49:04+0700
id-w5-005,hunyuan-a13b,terbuka,open-py1,1,1402,0.0000330900,5,600,2026-08-14T06:52:07+0700
id-w5-005,ling-3.0-flash,terbuka,open-py1,1,1635,0.0000261660,339,600,2026-08-14T06:43:45+0700
id-w5-005,llama-3-1-8b-q4km-local,terbuka,open-py1,1,448,,5,600,2026-08-15T16:26:56+0700
id-w5-005,mistral-small-3-2501,terbuka,open-py1,1,841,0.0000104500,5,600,2026-08-13T14:55:00+0700
id-w5-005,qwen3-30b-a3b-2507,terbuka,open-py1,1,496,0.0000115583,5,600,2026-08-14T02:55:47+0700
id-w5-005,sahabatai-1-llama3-q4km-local,terbuka,open-py1,0,297,,4,600,2026-08-14T23:20:06+0700
id-w5-005,sea-lion-v4-5-e2b-q4km-local,terbuka,open-py1,1,775,,4,600,2026-08-15T16:41:18+0700
id-w5-005,seed-2.0-mini,terbuka,open-py1,1,979,0.0000556000,82,4000,2026-08-20T02:19:16+0700
id-w5-005,solar-pro4,terbuka,open-py1,1,1117,0.0000078900,5,600,2026-08-14T08:57:01+0700
id-w5-006,claude-haiku-4.5,terbuka,open-py1,1,1211,0.0002690000,5,600,2026-08-14T06:40:59+0700
id-w5-006,deepseek-v4-flash-0731,terbuka,open-py1,0,16906,0.0000612720,334,600,2026-08-14T02:49:41+0700
id-w5-006,gemma-4-31b,terbuka,open-py1,1,603,0.0000151000,2,600,2026-08-13T14:56:59+0700
id-w5-006,gpt-5.6-luna,terbuka,open-py1,1,3598,0.0000914000,123,600,2026-08-14T06:49:09+0700
id-w5-006,hunyuan-a13b,terbuka,open-py1,1,1406,0.0000309700,3,600,2026-08-14T06:52:09+0700
id-w5-006,ling-3.0-flash,terbuka,open-py1,0,1668,0.0000280770,373,600,2026-08-14T06:43:48+0700
id-w5-006,llama-3-1-8b-q4km-local,terbuka,open-py1,0,399,,3,600,2026-08-15T16:26:57+0700
id-w5-006,mistral-small-3-2501,terbuka,open-py1,0,564,0.0000096600,2,600,2026-08-13T14:55:01+0700
id-w5-006,qwen3-30b-a3b-2507,terbuka,open-py1,1,468,0.0000219000,2,600,2026-08-14T02:55:49+0700
